time W usage_c0 usage_c1 usage_c2 usage_c3 usage_c4 usage_c5 usage_c6 usage_c7 temp4 temp5 temp6 temp7
1770869101.9519486	2.683	0.07	0.02	0.01	0.00	0.16	0.09	0.01	0.03	43.0	35.0	36.0	34.0	
1770869102.9530458	5.378	0.03	0.00	0.00	0.00	1.00	0.00	0.02	0.00	47.0	39.0	40.0	36.0	
1770869103.9541445	5.359	0.12	0.02	0.00	0.00	1.00	0.08	0.04	0.03	49.0	40.0	41.0	37.0	
1770869104.9552488	5.367	0.10	0.02	0.00	0.01	1.00	0.09	0.03	0.00	49.0	42.0	42.0	38.0	
1770869105.9563425	5.42	0.05	0.03	0.00	0.00	1.00	0.00	0.00	0.01	49.0	41.0	42.0	38.0	
1770869106.9574418	5.389	0.05	0.02	0.00	0.00	1.00	0.09	0.01	0.04	50.0	42.0	42.0	38.0	
1770869107.9585342	5.435	0.03	0.04	0.01	0.00	1.00	0.08	0.01	0.03	50.0	43.0	43.0	39.0	
1770869108.9596314	5.439	0.05	0.02	0.00	0.00	1.00	0.00	0.00	0.00	50.0	42.0	42.0	39.0	
1770869109.9607267	5.454	0.05	0.00	0.03	0.00	1.00	0.08	0.01	0.03	50.0	43.0	42.0	39.0	
1770869110.961832	5.45	0.05	0.00	0.03	0.06	1.00	0.07	0.02	0.05	50.0	44.0	44.0	40.0	
1770869111.962928	5.447	0.06	0.02	0.01	0.00	1.00	0.00	0.03	0.01	50.0	42.0	43.0	39.0	
1770869112.9640198	5.561	0.05	0.00	0.01	0.00	1.00	0.07	0.03	0.04	51.0	43.0	43.0	39.0	
1770869113.965108	5.45	0.04	0.01	0.01	0.00	1.00	0.04	0.05	0.05	50.0	44.0	45.0	42.0	
1770869114.9662154	5.45	0.05	0.00	0.02	0.00	1.00	0.04	0.00	0.00	51.0	43.0	43.0	39.0	
1770869115.9673152	5.867	0.04	0.01	0.02	0.00	1.00	0.06	0.03	0.05	51.0	43.0	43.0	40.0	
1770869116.9683957	5.454	0.05	0.02	0.00	0.00	1.00	0.03	0.02	0.01	51.0	44.0	43.0	40.0	
1770869117.9694958	5.454	0.03	0.00	0.04	0.00	1.00	0.05	0.03	0.08	51.0	43.0	43.0	40.0	
1770869118.9705977	5.931	0.06	0.00	0.01	0.00	1.00	0.06	0.05	0.07	51.0	43.0	43.0	40.0	
1770869119.971708	5.477	0.06	0.00	0.02	0.01	1.00	0.01	0.00	0.06	50.0	45.0	43.0	40.0	
1770869120.9728072	3.611	0.06	0.01	0.01	0.01	0.42	0.04	0.04	0.10	35.0	37.0	40.0	36.0	
1770869121.9739027	3.363	0.05	0.01	0.02	0.00	0.04	0.07	0.03	0.04	33.0	36.0	38.0	35.0	
1770869122.9749863	2.76	0.05	0.01	0.01	0.00	0.01	0.00	0.00	0.05	32.0	34.0	37.0	34.0	
1770869123.9760818	2.588	0.06	0.00	0.04	0.00	0.03	0.07	0.04	0.04	32.0	34.0	36.0	33.0	
1770869124.9771802	2.966	0.04	0.00	0.00	0.01	0.02	0.05	0.08	0.06	32.0	34.0	37.0	33.0	
1770869125.9782712	2.748	0.05	0.00	0.00	0.01	0.01	0.02	0.00	0.07	31.0	33.0	36.0	33.0	
1770869126.9793715	2.718	0.05	0.00	0.00	0.00	0.03	0.05	0.05	0.10	31.0	33.0	35.0	33.0	
1770869127.98047	2.828	0.04	0.00	0.00	0.00	0.07	0.07	0.04	0.03	32.0	33.0	36.0	33.0	
1770869128.9815576	2.664	0.06	0.00	0.00	0.00	0.03	0.00	0.00	0.02	31.0	32.0	35.0	32.0	
1770869129.9826536	2.775	0.07	0.01	0.00	0.01	0.04	0.06	0.06	0.08	31.0	33.0	35.0	32.0	
1770869130.9837506	4.706	0.05	0.00	0.00	0.00	0.60	0.08	0.06	0.07	46.0	38.0	39.0	36.0	
1770869131.984843	4.706	0.03	0.01	0.00	0.00	1.00	0.00	0.03	0.04	47.0	39.0	40.0	37.0	
1770869132.985941	5.47	0.06	0.00	0.00	0.01	1.00	0.08	0.04	0.05	48.0	40.0	41.0	38.0	
1770869133.9870436	5.179	0.04	0.00	0.02	0.01	1.00	0.04	0.10	0.05	49.0	41.0	42.0	38.0	
1770869134.9881425	5.191	0.05	0.00	0.01	0.00	1.00	0.01	0.00	0.04	49.0	41.0	41.0	38.0	
1770869135.9892387	5.76	0.04	0.00	0.03	0.00	1.00	0.04	0.07	0.05	49.0	41.0	42.0	38.0	
1770869136.9903324	5.199	0.04	0.01	0.01	0.02	1.00	0.05	0.06	0.06	49.0	43.0	43.0	39.0	
1770869137.991424	5.202	0.06	0.00	0.01	0.00	1.00	0.00	0.02	0.00	49.0	41.0	42.0	38.0	
1770869138.9925196	5.229	0.05	0.02	0.00	0.00	1.00	0.03	0.04	0.04	49.0	42.0	42.0	39.0	
1770869139.9936085	5.21	0.06	0.00	0.00	0.01	1.00	0.03	0.07	0.04	49.0	44.0	45.0	41.0	
1770869140.9947095	5.206	0.04	0.01	0.00	0.00	1.00	0.01	0.00	0.00	49.0	42.0	42.0	39.0	
1770869141.995812	5.599	0.05	0.02	0.01	0.01	1.00	0.04	0.07	0.04	49.0	42.0	42.0	39.0	
1770869142.9969063	5.214	0.05	0.00	0.02	0.00	1.00	0.00	0.03	0.01	50.0	42.0	43.0	39.0	
1770869143.99804	5.214	0.04	0.01	0.03	0.00	1.00	0.05	0.03	0.04	50.0	42.0	42.0	39.0	
1770869144.9991426	5.58	0.04	0.01	0.01	0.00	1.00	0.04	0.05	0.03	49.0	42.0	42.0	39.0	
1770869146.000245	5.206	0.05	0.00	0.02	0.00	1.00	0.00	0.03	0.00	50.0	43.0	43.0	39.0	
1770869147.0013545	5.221	0.04	0.00	0.02	0.01	1.00	0.03	0.04	0.05	49.0	42.0	42.0	39.0	
1770869148.0024529	5.721	0.05	0.02	0.01	0.00	1.00	0.05	0.06	0.03	50.0	42.0	43.0	39.0	
1770869149.003556	5.214	0.04	0.01	0.00	0.01	1.00	0.00	0.02	0.01	49.0	43.0	46.0	39.0	
1770869150.0046415	5.229	0.05	0.01	0.02	0.00	1.00	0.04	0.04	0.04	50.0	42.0	43.0	39.0	
1770869151.0057404	3.164	0.11	0.00	0.02	0.01	0.28	0.03	0.06	0.05	35.0	37.0	39.0	36.0	
1770869152.0068252	2.741	0.04	0.01	0.02	0.00	0.00	0.00	0.01	0.00	33.0	35.0	37.0	34.0	
1770869153.0079262	2.657	0.05	0.01	0.06	0.00	0.02	0.03	0.03	0.03	32.0	34.0	37.0	34.0	
1770869154.0090249	2.863	0.04	0.00	0.03	0.00	0.03	0.02	0.04	0.03	32.0	34.0	37.0	33.0	
1770869155.0101135	2.733	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.01	31.0	33.0	36.0	33.0	
1770869156.011211	2.725	0.06	0.00	0.02	0.02	0.03	0.04	0.02	0.03	31.0	33.0	36.0	33.0	
1770869157.012311	2.859	0.05	0.00	0.02	0.00	0.03	0.03	0.02	0.03	31.0	33.0	36.0	33.0	
1770869158.0134006	2.664	0.03	0.00	0.03	0.01	0.00	0.00	0.00	0.02	31.0	33.0	35.0	32.0	
