CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,5.198290586471558
1,11.41,2.300313949584961,216.07844829559326
2,9.8,2.2860783866689176,209.22459316253662
3,24.91,1.8699480280091492,201.4232964515686
4,71.6,1.0057882485510428,205.94386196136475
5,85.01,0.4679441071009334,199.3382031917572
6,87.38,0.4607704394980322,186.49397039413452
7,86.73,0.45686802079405964,200.25786685943604
8,91.87,0.30166333536558515,208.37340807914734
9,91.94,0.24607357750587824,217.47598886489868
10,91.98,0.25681484985766534,188.66891407966614
11,93.47,0.21470987485556664,224.86826705932617
12,91.92,0.24841143777947636,201.84775567054749
13,89.9,0.3223650030131581,209.27552461624146
14,91.99,0.2717246943731097,227.18581318855286
15,94.02,0.20364711387082934,205.4026117324829
16,93.78,0.26552168067538806,209.87697768211365
17,94.25,0.23033239881477108,199.07800912857056
18,93.98,0.2346415984137809,221.322203874588
19,94.79,0.28588464494449783,207.96483755111694
20,94.48,0.18139418739165308,206.29473519325256
21,94.79,0.2128609099412113,208.72245168685913
22,94.9,0.23692556438323617,211.08477401733398
23,95.23,0.22550660780376072,199.48490285873413
24,95.35,0.23478962025970598,202.54821228981018
25,95.37,0.24093589062811335,207.70810723304749
26,95.36,0.2460984975687903,225.88601803779602
27,95.36,0.25034100616139304,212.36330914497375
28,95.38,0.2539327875270782,212.41320848464966
29,95.39,0.2570081658042817,221.37828850746155
30,95.37,0.25972632306596244,189.5909080505371
