CommRound,Acc,Loss,Time
0,8.99,2.3025615969790687,25.40140175819397
1,27.68,2.0292615347270724,50.31651949882507
2,48.4,1.4806601367419279,51.1521635055542
3,68.97,0.963848538791077,52.12347078323364
4,73.72,0.8331841004045704,51.043336629867554
5,82.94,0.5394435602275631,54.71173810958862
6,87.55,0.4818534017363681,52.63778567314148
7,85.1,0.5405439486420607,51.57909297943115
8,88.27,0.4398461699108534,56.506103515625
9,88.98,0.45997373307053047,57.52485680580139
10,84.61,0.6227503134102761,53.46536135673523
11,87.83,0.43285506756245334,47.94870972633362
12,87.3,0.5804676970914949,49.56910014152527
13,88.58,0.4558420627601916,56.60813283920288
14,90.48,0.42848293243353314,38.51261568069458
15,90.38,0.4454947384663775,32.61392951011658
16,91.06,0.4268516385220463,32.168184757232666
17,91.08,0.4361630142371677,37.837483406066895
18,91.25,0.43930284766173816,46.487154483795166
19,91.21,0.444878343619477,42.56342148780823
20,91.25,0.44808366752960543,39.08608889579773
21,91.34,0.4518368629373233,42.71670460700989
22,91.37,0.45419298694763754,41.862895011901855
23,91.37,0.4570095133260364,43.23561096191406
24,91.39,0.45932345589198453,38.31110501289368
25,91.39,0.46158912651759537,37.29904818534851
26,91.37,0.4634490045954627,39.059213638305664
27,91.4,0.4652023105469497,38.634867429733276
28,91.4,0.4666511722062302,36.91232657432556
29,91.41,0.46801366780212594,43.27352714538574
30,91.39,0.46980610509886395,38.2778959274292
