CommRound,Acc,Loss,Time
0,15.68,2.3011872617504263,6.420520067214966
1,40.76,1.8138402624975276,33.71174716949463
2,65.71,0.9970193324209768,32.956517696380615
3,71.04,0.7634757055511957,34.7315239906311
4,79.8,0.5727985837037051,34.98095917701721
5,82.21,0.4977378164288364,43.973047494888306
6,85.11,0.41963794072972066,43.48880171775818
7,86.47,0.3962941307433044,43.012739181518555
8,89.77,0.31165808359090286,41.35491943359375
9,89.57,0.33179577631003493,40.526407957077026
10,91.33,0.2931541664926689,40.29691982269287
11,87.88,0.4313073783075508,42.628597259521484
12,87.54,0.42504071180201786,41.677865982055664
13,89.79,0.36898588431598267,42.24212837219238
14,83.33,0.6328025563985487,35.02324724197388
15,89.22,0.3987614191314088,43.426687240600586
16,89.14,0.44715697570597823,41.30090379714966
17,86.97,0.4148446409196793,41.21821069717407
18,87.39,0.4625468414418305,34.54775094985962
19,90.89,0.345662132094178,33.86093354225159
20,92.39,0.3055575294538012,34.05739378929138
21,92.56,0.3115917032796748,34.5389666557312
22,92.48,0.3229883217453202,35.21528220176697
23,92.48,0.328006575662124,35.49345541000366
24,92.51,0.3324642531290839,34.569507360458374
25,92.48,0.3355305067770466,34.30729055404663
26,92.49,0.3377377793805886,35.23802208900452
27,92.55,0.3399570947395095,35.22046113014221
28,92.55,0.3417456235878075,35.187756299972534
29,92.6,0.34331660859192475,34.93427515029907
30,92.63,0.34491672682799873,34.68532705307007
