CommRound,Acc,Loss,Time
0,8.99,2.3025615969790687,4.831653356552124
1,26.8,2.043366912045056,40.19098258018494
2,52.55,1.4732673002194754,35.177765130996704
3,68.05,0.9717705249786377,44.259878635406494
4,82.67,0.5715667379053333,39.26894736289978
5,85.88,0.5095170549576795,37.32357954978943
6,85.44,0.49430528264256973,37.45502233505249
7,86.09,0.5372586636037766,42.476253271102905
8,88.5,0.4429170708113079,45.35273051261902
9,89.1,0.460133550617891,45.47564458847046
10,88.89,0.4965406111382608,35.80697989463806
11,89.88,0.44770379656855064,47.54342436790466
12,89.78,0.48287194264651856,42.202964782714844
13,89.94,0.49446913299351175,38.53153681755066
14,89.81,0.5016790461974053,36.30796813964844
15,90.32,0.48934210683631746,46.60227370262146
16,90.38,0.49274492494856253,36.31496500968933
17,90.47,0.49454544328412486,40.01409578323364
18,90.46,0.4986622380859018,33.593010902404785
19,90.51,0.5012698641188348,37.42983102798462
20,90.57,0.5036285163221669,38.257848501205444
21,90.65,0.5060211834114611,36.63215184211731
22,90.69,0.5083874879416691,38.45046377182007
23,90.71,0.5101581682639692,33.91607880592346
24,90.71,0.5117969994515746,37.58121395111084
25,90.74,0.5139269893930023,38.35332465171814
26,90.69,0.5152064842272173,50.836891889572144
27,90.67,0.5163120866305183,39.302096366882324
28,90.7,0.5176087994647177,38.94955372810364
29,90.71,0.5191984297059288,47.132710456848145
30,90.76,0.5199380414088881,43.22326040267944
