CommRound,Acc,Loss,Time
0,8.09,2.3090795836871183,4.764095067977905
1,36.56,1.948841146275967,41.121593713760376
2,70.98,0.9608112347276905,36.859277963638306
3,79.95,0.6640660377997386,37.903690814971924
4,78.14,0.601056218901767,32.53735899925232
5,83.38,0.5038311817223513,35.68947458267212
6,80.84,0.6631719262539586,36.160266637802124
7,87.02,0.4357172153135644,41.59026098251343
8,91.11,0.32516968522303374,43.52917957305908
9,87.81,0.488417309019243,41.27256941795349
10,78.44,0.6363622459429729,38.31083822250366
11,90.16,0.3382201233666532,43.19620728492737
12,90.59,0.37073740159762625,40.81318736076355
13,90.03,0.43118084949453045,37.26541829109192
14,90.6,0.4156730688424616,45.729735374450684
15,89.92,0.46271333977863005,40.59817957878113
16,90.36,0.44790926125914426,42.47945785522461
17,91.2,0.4201531005239326,38.382159948349
18,91.13,0.42875323601102433,44.954668045043945
19,91.15,0.43494496147054,37.45375204086304
20,91.15,0.44209289664028306,46.712568521499634
21,91.14,0.4472765351831324,36.379597902297974
22,91.1,0.45230316354294864,39.376434326171875
23,91.13,0.4564837780582153,43.13273859024048
24,91.11,0.46041654523084813,39.36000680923462
25,91.12,0.4640441381507347,41.71225166320801
26,91.15,0.4674226580986376,38.569894313812256
27,91.13,0.4703817336482609,42.36456608772278
28,91.16,0.4730707125007352,39.16408324241638
29,91.17,0.4753251910751945,46.57450079917908
30,91.16,0.47737535861721614,44.82450318336487
