CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,5.300364255905151
1,9.8,2.3002047538757324,180.15225219726562
2,9.8,2.2858819750290884,201.16507482528687
3,26.99,1.8408600967141646,198.04496955871582
4,74.69,0.807685786410223,194.31840133666992
5,87.7,0.446060178400595,207.50116515159607
6,84.9,0.5473840851572496,199.31001019477844
7,90.39,0.31606731884464434,220.78621435165405
8,92.47,0.24401836038295982,196.30470156669617
9,91.19,0.2697771113790289,218.15740323066711
10,89.82,0.3189126730342455,201.80612683296204
11,92.03,0.2561147355863565,199.54191756248474
12,93.61,0.20680634924976887,204.19730806350708
13,93.22,0.22897700189695327,216.83477354049683
14,93.68,0.1994750627281168,197.18720078468323
15,94.27,0.21106848194517336,208.1052327156067
16,94.31,0.2632185900613335,210.3158552646637
17,94.2,0.2230141148298295,210.88121604919434
18,93.71,0.2430658222683057,211.94624757766724
19,92.03,0.2580317625233644,220.68754410743713
20,93.01,0.23875059258145623,205.2110230922699
21,90.2,0.3572947088676163,187.18506860733032
22,93.66,0.283929626283507,214.40982389450073
23,94.45,0.1923661220780444,203.08022809028625
