CommRound,Acc,Loss,Time
0,9.82,2.3081565205054946,11.25186824798584
1,10.28,6.294750738747513,1204.8882505893707
2,26.69,2.711945639380926,1194.9194912910461
3,41.31,1.8342235616490812,1200.6211984157562
4,51.9,1.4156442020512834,1211.6133289337158
5,55.79,1.3186370979381512,1251.1394007205963
6,50.79,1.6444341366804098,1282.029896736145
7,56.74,1.268531499029715,1170.8868613243103
8,56.81,1.8793386085123955,1223.3339512348175
9,70.53,1.1012361675878115,1219.2515738010406
10,75.56,0.7586003228833403,1247.7941212654114
11,83.44,0.5085044058063363,1251.5743515491486
12,76.94,0.6974623339085639,1272.3721759319305
13,84.41,0.493097575404976,1252.8979740142822
14,85.89,0.40967549779747103,1200.3569657802582
15,87.63,0.34183687103700033,1233.0697860717773
16,88.92,0.3161074009877217,1256.8425896167755
17,89.58,0.30372549687759787,1220.524554491043
18,90.24,0.2920771259107167,1207.4473922252655
19,90.68,0.2846335001950023,1198.4803652763367
20,91.06,0.2782026337860506,1230.999005317688
21,91.37,0.2733416432821298,1218.7112710475922
22,91.53,0.2700087183827086,1192.539558172226
23,91.72,0.26734260950661914,1189.463505268097
24,91.85,0.26528046204696726,1224.1014366149902
25,91.89,0.2636135155452958,1235.6656641960144
26,91.86,0.26239070814998844,1203.631801366806
27,91.88,0.261341704597956,1228.0695819854736
28,91.93,0.2602354662516449,1249.2235498428345
29,91.96,0.2592122181306911,1185.613461971283
30,91.97,0.2590365937993496,1240.5635058879852
