CommRound,Acc,Loss,Time
0,8.99,2.3025615969790687,5.031888723373413
1,14.35,2.614714148678357,33.92474031448364
2,19.39,2.343801797190799,35.76176571846008
3,29.48,2.0646885829635813,27.715190172195435
4,39.32,1.8045349588877038,32.6082820892334
5,43.94,1.5416951088965694,28.87238574028015
6,49.83,1.360901284821426,37.131577491760254
7,61.49,1.0880301722997352,39.873005628585815
8,68.21,0.91483319333837,26.302414417266846
9,68.61,0.8774400783490531,38.21199607849121
10,74.27,0.7481231689453125,39.06985306739807
11,77.0,0.6950059906591343,34.0291702747345
12,79.94,0.6397626475442814,44.33127737045288
13,83.05,0.5321123105815694,40.67720890045166
14,80.71,0.6086691663235049,44.67191290855408
15,84.64,0.4922286754922022,33.438833236694336
16,84.52,0.48941868053206916,40.566224813461304
17,87.02,0.41259136324441886,38.404051780700684
18,87.73,0.39622098773340636,44.56933927536011
19,87.8,0.3909089840665648,46.23103451728821
20,87.81,0.38480588831479035,39.727625608444214
21,88.03,0.38085399209698545,33.31432890892029
22,88.16,0.37508473554744,36.94369649887085
23,88.33,0.3707099065561838,39.35266852378845
24,88.4,0.3679294312679315,32.63143968582153
25,88.42,0.36553498234929915,45.08339214324951
26,88.56,0.36122364371637755,47.45548677444458
27,88.69,0.3580960535173175,36.70760679244995
28,88.66,0.35722619549760337,37.76073932647705
29,88.66,0.354997650731968,42.8340482711792
30,88.78,0.3528199372223661,37.739243507385254
