CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,5.107857942581177
1,38.56,1.557520641556269,933.1643307209015
2,84.02,0.49743822367885443,1006.5776498317719
3,88.39,0.49329155721241913,997.238315820694
4,88.34,0.45558116971691953,1018.6496212482452
5,91.19,0.37975493315135755,893.5362937450409
6,91.03,0.3899379708580201,996.6114695072174
7,91.29,0.42581619522711145,926.7703416347504
8,91.69,0.4340500200190876,965.7454226016998
9,91.66,0.4538273671759835,980.5863053798676
10,91.74,0.45566859230682066,973.8982944488525
11,91.72,0.4653381049585871,1039.9263348579407
12,91.81,0.47140599046892756,966.3937122821808
13,91.77,0.4756931594183928,1036.8503503799438
14,91.76,0.47879921649641627,1011.225536108017
15,91.77,0.48095597607331186,986.0182254314423
16,91.8,0.48239836386770385,1008.5213301181793
17,91.81,0.48336403328878214,1006.9323039054871
18,91.81,0.48389759706922725,983.9560453891754
19,91.8,0.48410626609302776,984.9234673976898
20,91.8,0.4840081560225049,1013.2117478847504
21,91.82,0.4837796517612436,981.3584423065186
22,91.82,0.48335596065543873,1025.9923746585846
23,91.83,0.48279950329208676,981.8566839694977
24,91.81,0.4821402636368441,991.2722382545471
25,91.8,0.4813250613316328,988.7920098304749
26,91.79,0.48037903457644243,1012.4221968650818
27,91.77,0.4793489362007078,999.646889925003
28,91.78,0.47825613959774943,988.6223258972168
29,91.78,0.4771113631822452,1001.666913986206
30,91.77,0.47593933681049677,998.8095803260803
