CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,4.879675626754761
1,18.47,2.751518506038038,378.5725574493408
2,40.28,1.6938758122770092,415.22494745254517
3,72.87,0.8159013794192785,410.6624228954315
4,80.99,0.5640914853237853,408.38514971733093
5,77.42,0.7357478138012222,389.19985008239746
6,84.12,0.4812375601333908,407.8983483314514
7,89.06,0.36020970151205606,384.42415833473206
8,89.08,0.35476263763406607,388.4608840942383
9,89.86,0.32740706893839416,381.0463557243347
10,90.02,0.3223998871502243,415.2713940143585
11,90.16,0.32033743138743354,407.5159604549408
12,90.23,0.31827475639838204,420.10824513435364
13,90.26,0.31643852101096626,388.0499589443207
14,90.33,0.3147603288953063,409.21137857437134
15,90.39,0.31338346518481836,425.58942198753357
16,90.46,0.3120856836815424,419.0762846469879
17,90.35,0.3112171195636067,401.44054412841797
18,90.45,0.3104332807603516,403.1332850456238
19,90.5,0.30998727127532416,424.09085059165955
20,90.54,0.3091606462397907,420.4573290348053
21,90.59,0.30861795688920385,435.2221055030823
22,90.61,0.30820501260930977,402.91444873809814
23,90.62,0.30751476903693586,420.6482753753662
24,90.66,0.30709289490610736,387.0989034175873
25,90.71,0.30678049517394623,385.45896434783936
26,90.71,0.30617781577608255,391.67179322242737
27,90.74,0.30603909105816973,368.6942436695099
28,90.75,0.3055492875319493,399.1124927997589
29,90.73,0.3053006644396088,413.2858741283417
30,90.78,0.30496824721369564,428.5605866909027
