temperature
58.534
57.996
59.072
58.534
59.072
58.534
59.072
59.072
59.072
58.534
57.996
58.534
59.072
57.996
58.534
59.072
58.534
58.534
59.072
59.072
59.072
59.072
59.072
59.072
59.072
58.534
59.072
59.072
59.072
58.534
59.072
59.072
59.072
59.072
59.072
58.534
57.996
59.61
59.072
58.534
59.072
58.534
59.61
59.072
59.072
59.072
59.072
58.534
59.072
59.072
59.072
58.534
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
57.996
59.072
59.072
59.61
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
58.534
59.072
59.072
59.072
59.072
59.072
59.072
59.61
59.072
59.072
59.072
58.534
58.534
59.072
59.072
59.072
59.072
59.072
59.072
58.534
58.534
59.072
59.072
59.072
58.534
59.072
59.072
59.072
57.996
59.072
59.072
59.072
59.072
60.148
59.072
58.534
59.072
59.072
59.072
59.072
59.61
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.61
59.072
59.072
59.072
59.072
59.072
59.072
59.61
59.61
59.072
59.61
59.072
59.072
59.072
59.61
58.534
59.072
60.148
59.072
60.148
59.072
59.072
59.61
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.61
59.61
59.072
59.072
59.072
59.072
59.072
59.072
59.072
59.072
60.148
59.072
59.072
59.61
60.148
59.072
59.072
60.148
59.072
59.072
59.61
59.072
59.072
59.072
59.61
59.072
59.072
59.072
60.148
59.072
59.072
59.072
59.61
59.072
59.61
59.072
59.61
59.072
59.072
59.072
59.072
60.148
60.148
59.072
59.072
60.148
59.072
59.072
59.072
60.148
59.072
59.072
59.61
59.072
59.072
59.072
59.61
60.148
59.072
59.072
59.61
59.61
59.072
59.072
59.072
59.61
59.072
59.072
59.61
59.072
59.072
59.072
59.61
59.072
59.61
59.61
59.072
59.072
59.072
60.148
59.072
59.072
59.072
60.148
60.148
59.61
59.61
59.072
59.072
60.148
60.148
60.148
59.072
59.61
59.072
60.148
59.072
59.072
60.148
59.072
59.072
59.61
59.072
59.072
59.61
59.072
60.148
59.072
60.148
59.61
59.072
59.072
60.148
59.072
59.61
59.072
59.072
60.148
59.072
59.072
59.072
59.072
60.148
59.61
59.072
60.148
59.61
59.072
59.072
60.148
60.148
59.61
60.148
59.072
59.072
59.072
59.072
59.61
59.072
59.072
60.148
59.61
59.072
59.61
60.148
60.148
59.61
59.61
59.072
59.072
59.61
60.148
59.072
60.148
59.61
60.148
59.61
59.072
59.072
60.148
60.148
59.61
59.072
60.148
59.072
60.148
59.072
59.61
59.072
60.148
60.148
60.148
60.148
60.148
59.61
59.072
60.148
59.072
60.148
59.072
59.072
59.072
59.072
59.072
59.072
59.61
60.148
59.61
60.148
59.072
60.148
59.61
60.148
60.148
59.61
60.148
59.61
59.072
59.072
60.148
59.61
60.148
59.61
60.148
60.148
60.148
59.072
60.148
60.148
59.072
59.072
59.072
59.072
59.61
59.072
59.61
60.148
59.61
59.61
60.148
59.61
59.072
59.072
59.61
60.148
59.072
59.072
59.072
59.61
60.148
59.072
59.61
59.61
59.61
59.61
59.072
59.61
59.61
59.61
59.61
59.61
59.072
59.61
59.61
59.61
59.61
60.148
59.072
59.072
59.072
59.61
60.148
59.072
59.61
60.148
59.61
59.61
59.072
59.072
60.148
59.072
59.072
59.072
59.072
59.072
60.148
60.148
60.148
59.61
59.072
59.072
59.61
59.072
60.148
59.072
59.072
60.148
59.072
60.148
60.148
60.148
60.148
59.61
60.148
59.072
60.148
60.148
60.148
59.61
59.072
60.148
60.148
60.148
60.148
59.072
60.148
59.61
60.148
60.148
60.148
59.072
59.61
60.148
59.61
60.148
59.61
59.072
60.148
59.072
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
60.148
59.61
59.072
60.148
59.61
59.61
60.148
59.61
60.148
59.072
60.148
59.072
60.148
59.61
60.148
60.148
60.148
60.148
59.61
59.61
59.61
59.61
59.61
60.148
60.148
60.148
60.148
60.148
60.148
59.072
59.072
59.61
60.148
60.148
59.072
60.148
60.148
60.148
60.148
59.61
59.072
59.072
59.072
59.072
60.148
59.61
60.148
60.148
60.148
60.148
59.072
59.072
60.148
59.61
60.148
60.148
59.072
59.072
60.148
59.61
59.072
60.148
60.148
60.148
60.148
59.61
59.61
60.148
59.072
60.148
60.148
60.148
60.686
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
59.072
60.148
59.61
59.61
59.072
59.072
60.148
60.148
59.072
59.072
60.148
59.61
60.148
59.61
59.61
59.072
59.072
59.072
59.61
59.61
59.61
60.148
60.148
60.148
59.072
59.072
59.072
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
59.61
60.148
59.61
60.148
59.61
60.148
60.148
60.148
59.61
59.61
60.148
59.61
59.072
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.61
60.148
59.61
60.148
60.148
59.61
60.148
59.072
60.148
59.072
59.072
59.072
60.148
59.072
60.148
59.61
60.148
59.072
59.61
59.072
60.148
59.61
60.148
59.61
59.61
60.148
59.61
59.072
60.148
59.61
59.61
60.148
60.148
59.61
60.148
60.148
59.61
60.148
59.072
60.148
59.61
59.61
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.072
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.072
60.148
59.61
60.148
60.148
60.148
59.61
59.61
59.072
60.148
59.61
60.148
59.61
60.148
60.148
59.072
60.148
59.072
60.148
59.072
59.072
60.148
59.072
59.072
59.072
60.148
60.148
59.072
59.61
59.61
60.148
59.072
59.072
60.148
60.148
59.072
59.072
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
59.61
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
60.148
60.686
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
60.148
60.148
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
59.072
59.61
60.148
59.61
60.148
59.61
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
59.072
60.148
59.072
59.61
59.072
60.148
59.072
59.072
60.148
59.072
59.61
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
59.072
60.148
60.148
60.148
59.072
60.686
59.61
60.148
59.072
60.148
59.072
60.148
60.148
59.61
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
59.61
60.148
59.61
59.072
60.148
60.148
59.61
60.148
60.148
59.61
60.148
59.61
59.072
59.072
60.148
60.148
59.072
60.148
60.148
60.148
60.148
59.61
59.072
59.61
59.072
60.148
59.61
60.148
59.61
59.61
60.148
60.148
59.072
59.61
60.148
60.686
59.61
59.072
59.072
59.072
60.148
59.072
60.148
60.148
59.61
59.61
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
59.61
59.072
60.148
60.686
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.61
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.148
60.148
59.61
60.148
60.148
59.072
59.072
60.148
60.148
59.072
60.148
60.148
59.072
60.148
59.61
59.072
59.072
59.61
59.61
59.072
60.148
60.148
60.148
60.686
60.148
60.148
60.686
60.148
60.148
60.148
60.148
59.61
59.072
60.148
60.148
60.148
59.61
60.148
59.61
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.61
59.61
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
59.072
59.072
59.61
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.686
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.686
60.686
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
59.61
60.686
60.148
60.148
60.148
59.61
60.148
60.148
59.61
60.148
60.148
60.148
59.072
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.072
59.072
60.148
59.61
60.148
60.148
59.61
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
59.072
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.686
60.148
60.148
60.148
59.61
59.61
60.148
60.148
60.148
60.148
59.61
60.148
59.072
60.148
60.148
60.686
59.61
59.61
60.148
60.148
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
59.072
59.072
60.686
59.61
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
59.61
59.072
60.148
60.148
60.148
60.148
60.686
60.148
59.072
60.148
60.686
59.61
60.686
60.148
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
59.072
60.148
60.148
60.148
60.148
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
59.61
59.072
60.148
60.148
60.148
60.148
59.072
60.148
60.148
60.686
60.148
59.61
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
59.072
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.686
59.61
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.686
59.61
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
59.61
60.148
60.148
60.148
60.148
60.148
59.61
60.686
59.61
59.61
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.686
59.072
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.148
59.61
60.148
60.686
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.686
60.686
60.148
60.148
60.148
59.61
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.686
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.686
60.686
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.686
60.686
60.148
60.686
60.686
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.148
59.072
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.686
60.148
60.148
59.61
59.072
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.686
60.148
60.686
60.148
59.61
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.072
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.686
60.686
60.148
60.686
60.148
60.686
60.148
60.686
60.686
60.686
60.686
60.686
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.686
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.148
59.61
60.686
60.148
60.686
60.148
60.686
60.686
60.686
59.61
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.148
60.686
60.148
60.686
60.148
60.148
60.686
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.686
60.148
59.072
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.686
61.224
61.224
60.148
60.148
60.686
60.148
60.686
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.148
60.148
60.148
60.148
60.686
60.686
60.148
60.686
61.224
60.686
60.148
60.686
60.686
61.224
60.686
60.148
60.686
60.148
60.686
60.148
60.686
60.148
60.686
60.148
60.686
60.148
60.686
61.224
60.686
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.686
60.686
60.148
60.686
60.148
60.686
60.148
61.224
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.148
60.686
60.686
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.686
60.148
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.148
60.686
60.686
60.148
60.686
60.686
60.686
60.148
60.148
60.686
60.148
60.148
60.686
60.148
60.148
60.148
60.686
60.686
60.686
60.148
60.686
60.686
60.148
60.148
61.224
60.148
60.148
60.148
60.148
60.148
60.148
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.148
60.148
60.148
60.148
61.224
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.686
60.148
60.686
60.686
60.148
60.686
60.686
60.148
60.148
60.686
60.686
60.148
60.148
60.148
60.148
60.686
61.224
60.148
60.686
60.686
61.224
60.686
60.148
60.148
60.686
60.148
60.148
60.686
60.686
60.148
60.686
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.686
61.224
60.686
60.686
61.224
60.148
60.148
60.686
60.148
60.686
60.686
60.686
60.148
60.686
60.148
60.148
60.148
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.686
60.148
61.224
60.148
60.148
60.686
60.686
60.148
60.686
60.686
60.686
60.686
60.148
60.686
60.148
60.148
61.224
60.686
60.686
60.148
61.224
60.686
60.148
60.686
60.148
60.686
60.686
60.686
61.224
60.686
60.148
60.686
60.148
60.148
60.686
60.148
60.686
60.686
60.148
60.686
60.686
60.148
60.148
60.686
61.224
60.686
61.224
60.686
60.148
60.148
61.224
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.148
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.148
60.686
60.686
60.148
60.686
61.224
60.148
60.686
60.148
60.686
60.686
60.148
60.686
60.686
60.686
60.686
60.686
60.148
60.686
60.148
60.686
60.686
60.686
60.148
60.148
60.148
60.686
60.686
60.148
60.686
60.686
61.224
60.686
60.686
60.686
61.224
60.686
60.686
61.224
60.686
60.148
61.224
61.224
60.148
61.224
60.686
60.686
60.148
61.224
61.224
60.148
60.148
61.224
60.148
60.686
60.686
60.148
61.224
60.148
60.148
60.686
60.686
60.686
61.224
60.686
60.148
60.686
60.686
60.686
61.224
61.224
61.224
60.148
60.148
61.224
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.148
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.148
60.686
60.686
61.224
60.686
61.224
60.686
60.686
61.224
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.148
60.686
60.686
60.686
60.686
60.148
60.686
60.148
60.686
60.686
60.686
60.686
60.148
60.148
61.224
60.686
60.148
60.148
60.148
61.224
60.148
60.686
61.224
60.148
61.224
60.686
60.686
60.148
61.224
60.148
60.686
60.148
60.686
60.686
60.686
60.686
60.686
60.686
60.686
60.148
61.224
60.686
60.686
60.686
60.148
61.224
61.224
60.686
60.686
60.686
60.686
60.686
61.224
60.686
60.148
61.224
60.686
60.686
60.686
61.224
60.148
61.224
60.148
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.686
61.224
60.148
60.686
60.148
60.686
60.148
60.686
61.224
60.686
60.686
61.224
60.686
60.686
60.686
60.686
61.224
60.148
60.148
60.686
60.686
60.686
61.224
60.686
60.148
61.224
60.686
60.686
60.148
60.686
60.686
61.224
60.148
60.686
61.224
60.686
60.686
60.148
61.224
60.148
60.686
60.686
61.224
60.686
60.686
61.224
60.686
60.686
61.224
60.686
60.686
60.148
61.224
60.686
60.686
61.224
60.686
60.686
60.148
60.686
60.686
61.224
60.686
60.686
60.686
60.148
60.686
61.224
60.686
60.686
60.148
60.686
60.148
60.686
60.148
60.686
60.686
60.686
60.686
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.686
61.224
60.686
61.224
60.686
60.686
60.148
60.686
60.686
60.686
61.224
60.686
60.686
61.224
61.224
60.686
60.686
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.686
61.224
61.224
61.224
60.148
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
60.148
60.686
60.686
60.148
61.224
60.686
61.224
60.686
61.224
60.686
60.686
60.686
60.686
61.224
60.686
61.224
60.686
61.224
60.686
60.686
61.224
60.686
60.686
60.686
60.686
60.686
60.686
61.224
61.224
60.686
61.224
61.224
61.224
60.148
60.686
60.148
61.224
60.148
60.686
61.224
61.224
60.686
61.224
60.686
61.224
60.148
61.224
60.148
61.224
61.224
61.224
61.224
61.224
60.686
60.686
60.686
61.224
60.148
60.148
60.686
61.224
60.686
61.224
60.686
60.686
60.148
61.224
60.686
61.224
60.686
60.686
60.686
61.224
60.686
61.224
61.224
61.224
60.686
60.686
60.686
60.686
61.224
60.686
61.224
60.686
60.148
61.224
60.686
60.148
60.686
60.686
60.686
61.224
60.686
60.148
60.686
60.686
61.224
60.686
60.686
61.224
61.224
60.686
61.224
60.686
60.148
60.686
60.686
61.224
60.686
61.224
60.686
60.686
61.224
61.224
60.686
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
61.224
61.224
60.686
61.224
61.224
60.686
61.224
60.148
61.224
60.148
61.224
60.686
61.224
61.224
60.686
60.686
60.686
60.686
61.224
61.224
60.686
60.686
61.224
60.686
60.686
60.686
61.224
60.686
60.686
60.686
61.224
60.148
61.224
60.148
61.224
60.686
61.224
61.224
60.686
61.224
61.224
60.686
60.686
60.686
60.686
61.224
60.686
61.224
61.224
60.686
61.224
60.686
61.224
60.686
60.686
60.148
61.224
60.686
60.686
61.224
60.148
61.224
61.224
61.224
61.224
60.686
61.224
60.686
60.148
61.224
60.686
61.224
60.686
60.148
60.686
60.686
61.224
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
61.224
61.224
60.686
61.224
60.686
61.224
61.224
60.686
60.686
60.686
60.686
61.224
61.224
60.686
61.224
60.148
60.686
60.686
60.686
60.686
61.224
61.762
60.686
61.224
60.686
60.686
60.686
61.224
61.224
61.224
61.224
61.224
61.224
60.686
60.686
61.224
60.686
60.686
60.686
61.224
60.686
60.686
60.686
60.686
61.224
61.224
60.686
61.224
60.686
61.224
60.686
61.224
60.148
61.224
60.686
60.686
60.686
61.224
61.224
60.686
60.686
60.686
60.686
60.686
61.224
60.686
60.686
61.224
60.686
60.686
60.686
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
60.686
61.224
61.224
60.686
61.224
61.224
61.224
60.686
61.224
61.224
60.686
61.224
61.224
60.686
61.224
60.686
61.224
60.686
61.224
61.224
60.686
60.686
61.224
60.686
60.686
60.686
61.224
61.224
61.762
61.224
60.148
61.224
61.224
61.224
61.224
60.148
61.762
60.686
61.224
61.224
61.224
61.224
61.224
61.224
60.686
60.686
60.686
61.224
60.686
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
60.686
60.686
61.224
61.224
60.686
61.762
61.762
60.686
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
60.686
61.224
61.224
60.148
60.686
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
60.686
60.686
61.224
61.224
60.686
61.224
60.686
61.224
61.762
61.224
61.224
61.224
61.224
61.762
61.224
60.686
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
61.224
61.224
60.686
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
60.686
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
61.224
60.148
61.224
61.224
61.224
60.686
60.686
61.224
61.224
61.762
61.224
61.224
61.224
60.686
61.224
60.686
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
60.686
61.224
61.224
61.224
60.686
61.224
61.762
60.686
61.224
61.224
61.762
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
60.686
61.224
61.762
60.686
61.224
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
62.3
61.224
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
60.686
61.224
61.224
61.762
61.762
61.224
61.224
60.686
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.762
61.224
61.762
61.224
62.3
61.762
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
62.3
61.762
61.224
61.224
61.224
61.762
61.224
61.762
61.762
61.762
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.762
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.762
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
60.686
61.224
61.762
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.762
61.224
61.224
61.224
61.762
61.224
61.762
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.762
61.762
61.224
61.224
61.224
61.224
61.224
61.224
61.224
62.3
62.3
60.686
61.224
61.762
61.762
61.762
61.762
61.224
61.224
61.224
61.224
61.762
61.224
61.224
61.224
61.224
61.224
61.762
60.686
61.224
61.224
61.224
61.762
61.224
61.762
61.762
61.224
61.224
61.762
61.224
61.224
61.224
60.686
61.224
61.224
61.224
61.762
61.224
61.224
62.3
61.224
60.686
61.224
61.224
61.224
61.762
