CommRound,Acc,Loss,Time
0,9.74,2.304419273062597,6.477447509765625
1,10.28,3.031778586061695,384.19343543052673
2,10.28,3.234983607183529,343.10339546203613
3,10.28,3.217356358902364,411.83034014701843
4,16.49,2.801488161087036,351.33296179771423
5,22.79,2.224140124984934,366.3051097393036
6,27.55,2.7291386942320233,331.35088086128235
7,28.83,3.2442679344853267,347.6774594783783
8,31.01,2.286898001839843,339.11878204345703
9,50.56,1.4718248300914523,351.85818696022034
10,43.59,2.037662892401973,358.2075936794281
11,67.13,0.9606025301957433,328.8775691986084
12,64.3,1.1924590619304511,368.3054187297821
13,68.25,1.0709754688830315,381.5198836326599
14,68.71,1.0513829343681094,373.2968444824219
15,68.9,1.0352489208873314,363.85920119285583
16,69.28,1.0197687503657764,347.5334758758545
17,69.56,1.0092113587675215,330.7205500602722
18,69.68,1.003622770686693,351.0836338996887
19,69.82,0.9971430067774616,341.19302582740784
20,69.84,0.9950743528861034,354.9999873638153
21,69.76,0.9948738715316676,342.0058341026306
22,69.76,0.9948738715316676,24797.71937942505
