CommRound,Acc,Loss,Time
0,8.99,2.3025615969790687,4.987084150314331
1,19.43,2.1649843937234032,39.80217933654785
2,53.2,1.320740179170536,39.99617600440979
3,64.22,1.0183982328523564,43.463423013687134
4,72.11,0.8311290503302707,39.883421182632446
5,80.94,0.5970332222648814,50.825934410095215
6,85.19,0.5007628736239446,40.36691427230835
7,86.29,0.4496346908279612,41.10281038284302
8,86.06,0.4649825422446939,41.009958028793335
9,86.71,0.5187570933676973,37.67799711227417
10,87.92,0.47482361998173256,36.358335971832275
11,90.77,0.4094030741083471,53.88952827453613
12,84.54,0.6105424090276791,38.44417071342468
13,89.7,0.433364705064723,36.683929443359375
14,88.54,0.521847585616987,36.249619483947754
15,89.63,0.47160379831455174,46.59411668777466
16,89.95,0.4865753397675632,41.20965933799744
17,89.81,0.5059776982716933,43.165780782699585
18,90.09,0.506725856220892,42.366082191467285
19,90.0,0.5208777477728981,39.772310733795166
20,90.01,0.5293542656434488,44.220442056655884
21,90.04,0.5365189699267473,47.87718367576599
22,90.06,0.5423223112320786,40.96597671508789
23,90.06,0.5474488296416364,44.263853788375854
24,90.12,0.5520602351738305,39.644792795181274
25,90.11,0.5560710778860729,46.900941133499146
26,90.14,0.559921741674218,41.26184940338135
27,90.11,0.5635584212037958,38.39091157913208
28,90.1,0.5670590015552655,46.7582004070282
29,90.08,0.570176993496716,40.44884634017944
30,90.11,0.573191028772087,45.43459606170654
