CommRound,Acc,Loss,Time
0,8.92,2.3037716014475764,8.428925514221191
1,14.08,2.5505046784123286,363.6159598827362
2,14.92,2.6692456504966637,362.0404706001282
3,18.75,2.240719854077206,384.17610025405884
4,33.64,1.855307257628139,361.6420247554779
5,46.97,1.4757326735725886,347.3478617668152
6,51.44,1.340654904329324,362.21502566337585
7,69.08,0.8291062478777729,365.78768277168274
8,80.86,0.5629057435295249,357.68184447288513
9,83.05,0.5106038498350337,375.35195088386536
10,83.37,0.47957251258666,384.725905418396
11,83.66,0.5073298316779016,366.74166560173035
12,84.33,0.465556469521945,370.41345477104187
13,86.53,0.43853859395920475,368.48341059684753
14,85.5,0.44799106256871285,367.94828057289124
15,89.5,0.3401385544787479,351.05684900283813
16,87.82,0.4063537753646887,388.676029920578
17,88.3,0.38833545398297187,374.99431705474854
18,88.2,0.3904900324967089,383.799845457077
19,88.26,0.3909280587789379,356.8419704437256
20,88.4,0.38961000217101244,374.11980867385864
21,88.58,0.38602617991310134,357.58260440826416
22,88.74,0.38029803024439873,342.60131001472473
23,88.89,0.3769435130436964,377.93133187294006
24,89.09,0.3733527930099753,379.4339029788971
25,89.24,0.36994484203714356,355.3548741340637
26,89.35,0.366114832602347,354.05612349510193
27,89.45,0.36360324070423466,365.8657121658325
28,89.61,0.36015496294521077,381.2289500236511
29,89.69,0.35793376251866543,363.69752311706543
30,89.75,0.3555785585430604,360.48836970329285
