CommRound,Acc,Loss,Time
0,8.92,2.3037716014475764,5.81274151802063
1,10.28,2.5060428214978567,360.5127604007721
2,18.94,2.4586231768885747,375.11392307281494
3,31.4,1.9231972543499138,365.83089780807495
4,41.45,1.543899266025688,378.5190978050232
5,59.31,1.2085614068598687,365.90414547920227
6,67.76,0.9390755220304562,362.81661343574524
7,77.75,0.673375200998934,374.7720613479614
8,78.18,0.6592719920828373,376.2191948890686
9,83.42,0.5053443837014935,367.5566625595093
10,67.59,0.8886345066601717,356.8947083950043
11,78.75,0.6856736046603963,381.81661081314087
12,78.28,0.7890160943888411,358.33122277259827
13,87.31,0.44170975194701667,380.02057456970215
14,91.19,0.31715537018225165,368.6991674900055
15,88.77,0.3958638507542731,390.3346390724182
16,89.34,0.3923606661301625,390.0884518623352
17,89.52,0.3877915358052978,363.97123169898987
18,89.79,0.38165147376211384,380.4739818572998
19,89.86,0.3774895423292359,380.9464862346649
20,89.93,0.3749330047093615,381.4782214164734
21,89.95,0.3730010034257098,373.0889332294464
22,90.02,0.3709804835387423,371.80574321746826
23,90.13,0.36914125174472606,389.0688006877899
24,90.19,0.3675674836658224,375.2730166912079
25,90.21,0.36611880649682843,366.8369143009186
26,90.25,0.36490571527164195,380.59848046302795
27,90.25,0.36389914640708815,388.7710464000702
28,90.29,0.3625025094687184,376.1824405193329
29,90.31,0.3616373639883874,366.97445917129517
30,90.32,0.3609138360789305,360.8136386871338
